simulacion,pnl_final,max_drawdown,win_rate
144,39.525000000000006,4.1233,44.285714285714285
145,56.985299999999995,6.25030000000001,58.57142857142858
146,80.4666,4.008900000000011,65.71428571428571
147,55.56830000000002,8.004199999999969,51.42857142857142
148,31.81400000000002,4.5371000000000095,44.285714285714285
149,52.370000000000005,6.761700000000005,58.57142857142858
150,38.02370000000002,6.941900000000004,45.714285714285715
151,44.03560000000002,5.589799999999997,45.714285714285715
152,49.28480000000002,3.9861999999999966,48.57142857142857
153,50.349199999999996,4.367200000000011,54.285714285714285
154,60.074299999999994,10.962400000000002,60.0
155,54.83530000000002,4.587400000000002,52.85714285714286
156,52.4119,6.920199999999994,51.42857142857142
157,71.75399999999999,3.8798000000000172,55.714285714285715
158,67.65819999999997,1.779299999999978,58.57142857142858
159,56.4135,4.215600000000009,60.0
160,66.83539999999999,3.7524000000000086,57.14285714285714
161,34.7799,6.6507000000000005,50.0
162,60.9042,4.145300000000006,54.285714285714285
163,75.358,8.064900000000023,57.14285714285714
164,53.2679,7.683599999999984,54.285714285714285
165,42.15379999999999,6.419600000000003,47.14285714285714
166,84.4981,2.8522000000000105,64.28571428571429
167,61.11829999999998,2.9174000000000007,54.285714285714285
168,69.75080000000003,8.162300000000016,62.857142857142854
169,37.05619999999999,9.497199999999992,45.714285714285715
170,46.89780000000002,4.506699999999995,60.0
171,84.69290000000001,4.620699999999999,64.28571428571429
172,36.5171,5.5899,50.0
173,34.357399999999984,3.569999999999993,42.857142857142854
174,34.85339999999999,3.9406000000000176,45.714285714285715
175,52.95229999999998,3.7494000000000085,60.0
176,61.135999999999996,3.55510000000001,55.714285714285715
177,57.75720000000001,3.079999999999984,60.0
178,48.22219999999999,3.9354000000000156,54.285714285714285
179,36.21350000000001,4.857400000000013,48.57142857142857
180,68.71840000000003,3.150299999999987,55.714285714285715
181,61.65299999999999,4.738699999999994,58.57142857142858
182,57.80590000000001,2.8070999999999913,52.85714285714286
183,53.76689999999999,4.021000000000001,55.714285714285715
184,40.206199999999995,3.629100000000008,47.14285714285714
185,45.342400000000026,3.733699999999999,55.714285714285715
186,60.86280000000002,4.136400000000009,57.14285714285714
187,71.11619999999999,3.642499999999984,62.857142857142854
188,49.45740000000001,5.4361999999999995,55.714285714285715
189,55.41850000000002,5.090699999999998,50.0
190,56.17580000000001,3.0667000000000115,51.42857142857142
191,50.4213,6.177899999999994,61.42857142857143
192,46.477900000000005,4.292900000000003,54.285714285714285
193,59.1292,3.5973999999999933,60.0
194,54.758099999999985,4.318699999999993,54.285714285714285
195,52.199299999999994,3.450499999999991,52.85714285714286
196,59.64580000000001,3.0483999999999867,52.85714285714286
197,44.87560000000002,5.816699999999997,51.42857142857142
198,62.386799999999994,3.7105999999999995,54.285714285714285
199,39.41750000000002,7.426299999999998,48.57142857142857
200,66.31590000000003,2.5490999999999815,61.42857142857143
201,55.90519999999998,4.3459,52.85714285714286
202,53.773300000000006,7.300399999999996,50.0
203,80.82849999999996,3.1370999999999754,60.0
204,41.06700000000001,5.650500000000008,58.57142857142858
205,52.47040000000004,5.142799999999994,47.14285714285714
206,39.3647,5.868499999999997,47.14285714285714
207,32.0582,5.492499999999993,51.42857142857142
208,66.90860000000004,3.211699999999979,55.714285714285715
209,67.13260000000002,3.0989999999999895,62.857142857142854
210,65.23599999999999,4.273699999999991,64.28571428571429
211,51.10040000000001,2.5855999999999995,54.285714285714285
212,62.04310000000001,5.278500000000008,61.42857142857143
213,40.74169999999998,4.289799999999985,54.285714285714285
214,55.99340000000001,4.582299999999989,52.85714285714286
215,83.61500000000001,4.249800000000008,61.42857142857143
216,49.16890000000001,3.4011999999999887,52.85714285714286
217,80.33840000000004,2.6572000000000173,67.14285714285714
218,42.47409999999999,7.147600000000011,57.14285714285714
219,43.41149999999999,3.733699999999999,55.714285714285715
220,61.47260000000003,7.124600000000015,58.57142857142858
221,41.914000000000016,6.2771999999999935,45.714285714285715
222,57.99169999999998,5.9101,55.714285714285715
223,65.3141,4.750799999999998,51.42857142857142
224,54.28450000000001,5.20259999999999,54.285714285714285
225,61.0617,4.947300000000013,58.57142857142858
226,32.496399999999994,9.211700000000008,41.42857142857143
227,50.36439999999999,4.5234999999999985,60.0
228,19.2761,6.680099999999996,42.857142857142854
229,28.46260000000001,5.057399999999987,45.714285714285715
230,58.250699999999995,2.5720000000000027,54.285714285714285
231,66.77460000000002,3.9258999999999844,62.857142857142854
232,61.458500000000015,5.3685999999999865,58.57142857142858
233,50.73570000000001,2.761099999999999,58.57142857142858
234,54.4571,2.3400999999999925,61.42857142857143
235,58.5959,3.3881000000000085,57.14285714285714
236,57.98849999999999,3.433099999999996,60.0
237,50.99950000000001,3.895300000000006,58.57142857142858
238,54.95179999999999,3.9266999999999825,51.42857142857142
239,67.70659999999998,3.094399999999993,54.285714285714285
240,81.8202,2.8892999999999915,64.28571428571429
241,66.40730000000002,3.7117000000000075,62.857142857142854
242,52.05759999999998,4.759600000000006,58.57142857142858
243,59.958500000000015,5.8613,54.285714285714285
244,63.8579,6.349500000000006,61.42857142857143
